,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1364,20,12,60,1,60,,40000.0,0.0,700,1420,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1367,10,48,44,1,75,450.0,12000.0,0.0,1030,1128,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1368,0,48,21,1,35,50.0,0.0,0.0,1000,1091,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1371,1,60,34,2,45,180.0,2500.0,300.0,1300,1817,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1372,1,60,21,1,58,132.0,0.0,0.0,1275,1381,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1375,15,48,40,2,88,125.0,0.0,0.0,1100,1498,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1376,11,36,29,1,35,64.0,0.0,0.0,600,1314,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1377,1,36,44,1,105,145.0,0.0,0.0,1000,2275,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1380,11,48,46,1,75,160.0,10000.0,0.0,1150,1156,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1381,2,60,43,2,45,63.0,3000.0,0.0,1100,1683,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1382,1,36,25,1,45,60.0,2000.0,0.0,525,800,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1383,11,60,28,1,42,67.0,0.0,0.0,900,1399,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1384,3,48,30,1,75,88.0,6000.0,400.0,1200,1796,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1386,15,60,39,1,60,145.0,5000.0,0.0,1300,1625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1388,8,12,29,1,45,92.0,6000.0,2400.0,100,1492,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1389,10,60,55,1,60,195.0,4000.0,0.0,1900,2150,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1390,3,36,27,1,68,80.0,0.0,0.0,325,400,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1394,4,48,38,1,91,161.0,5000.0,0.0,800,1008,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1395,0,24,24,1,35,117.0,4000.0,0.0,1000,1489,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1396,7,18,33,1,60,164.0,4000.0,0.0,550,1679,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1399,6,60,34,1,47,120.0,0.0,0.0,1100,1700,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1400,3,48,35,1,59,240.0,0.0,0.0,1300,1627,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1401,4,60,24,1,60,250.0,9000.0,3400.0,1250,1300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1403,5,18,28,1,60,102.0,2500.0,1300.0,450,1437,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1405,4,24,44,1,75,96.0,4000.0,0.0,580,923,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1408,0,48,43,1,75,71.0,14000.0,0.0,1100,1660,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1409,13,60,38,1,45,80.0,4000.0,0.0,1060,1274,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1410,2,42,25,1,60,190.0,0.0,0.0,1100,1729,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1415,1,48,28,1,35,140.0,0.0,0.0,1400,1728,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1416,14,60,28,1,45,140.0,0.0,0.0,1150,1301,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1418,0,36,36,1,75,424.0,9500.0,700.0,1000,1690,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1422,28,24,44,1,90,180.0,0.0,0.0,450,1472,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1423,8,36,30,1,60,50.0,5000.0,400.0,300,1890,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1427,1,60,44,1,90,905.0,20000.0,15000.0,1200,1381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1428,1,36,29,1,35,52.0,0.0,0.0,1000,1152,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1430,10,24,46,1,120,400.0,6000.0,2700.0,600,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1431,4,48,39,1,91,157.0,0.0,0.0,1300,1501,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1439,2,60,33,1,75,400.0,0.0,0.0,1450,1457,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1441,6,24,28,1,62,166.0,0.0,0.0,500,1150,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1442,20,48,53,1,60,135.0,4000.0,0.0,1170,1297,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1443,10,60,36,1,75,204.0,5000.0,0.0,1400,1460,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1445,1,36,30,1,45,120.0,3000.0,1100.0,1750,2245,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1446,3,60,25,1,35,130.0,6000.0,0.0,625,1083,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1447,2,18,43,1,90,356.0,5000.0,800.0,700,1073,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1448,25,60,50,1,90,230.0,0.0,0.0,800,860,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1449,36,48,58,1,45,100.0,5500.0,108.0,700,1291,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1450,11,60,44,2,60,130.0,3500.0,0.0,1400,1731,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1452,0,18,34,2,98,81.0,0.0,0.0,300,450,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1453,1,60,29,1,60,136.0,7000.0,0.0,1000,1688,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1454,17,60,32,1,75,200.0,5000.0,2500.0,1550,1721,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1457,0,48,24,1,45,76.0,0.0,0.0,1640,1649,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1458,2,60,25,1,45,200.0,6000.0,1500.0,1600,1866,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1459,1,12,24,1,35,128.0,0.0,0.0,300,1056,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1460,2,18,37,1,90,90.0,1500.0,0.0,400,1166,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1462,12,48,35,1,45,125.0,6000.0,0.0,350,1511,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1463,1,36,28,1,35,100.0,0.0,0.0,1950,2074,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1464,14,60,45,1,120,250.0,18000.0,0.0,450,911,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1466,2,24,30,1,45,57.0,0.0,0.0,500,974,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1469,13,60,28,1,60,102.0,3500.0,0.0,1175,1375,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1470,0,60,27,1,58,133.0,0.0,0.0,400,1136,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1471,3,48,22,1,60,104.0,5000.0,0.0,1300,1813,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1472,15,60,40,2,75,,16000.0,0.0,1150,1850,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1473,1,48,26,1,35,500.0,0.0,0.0,1300,1561,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1484,0,36,26,1,60,142.0,0.0,0.0,1000,1426,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1486,2,60,40,1,90,161.0,8000.0,470.0,1200,1670,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1492,15,48,31,1,60,131.0,3000.0,0.0,770,872,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1493,4,48,22,1,45,113.0,14000.0,0.0,1300,1410,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1495,7,30,33,1,75,154.0,4000.0,125.0,850,2243,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1496,28,24,45,1,75,164.0,5000.0,0.0,600,1190,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1500,6,60,63,1,45,234.0,0.0,0.0,610,1027,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1511,4,12,28,1,45,99.0,0.0,0.0,250,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1516,1,36,36,1,45,80.0,500.0,0.0,950,1566,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1517,12,60,37,1,60,85.0,6000.0,0.0,1200,1731,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1518,25,42,61,1,57,121.0,0.0,0.0,750,830,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1519,20,36,41,1,90,250.0,13500.0,0.0,1900,2200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1520,1,48,33,1,45,104.0,6500.0,0.0,1150,1348,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1521,6,48,33,1,45,78.0,3500.0,0.0,1100,1526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1523,1,48,42,1,94,192.0,0.0,0.0,1350,1819,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1524,16,48,35,1,60,103.0,0.0,0.0,500,862,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1528,20,18,40,1,75,210.0,3500.0,0.0,800,1717,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1529,0,24,39,1,35,,10000.0,0.0,600,950,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1530,5,60,43,1,75,105.0,5000.0,0.0,1000,1809,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1535,0,12,49,1,60,,21000.0,0.0,1800,2309,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1537,4,54,27,1,74,139.0,0.0,0.0,900,1132,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1538,6,60,29,1,60,125.0,5000.0,0.0,1500,1531,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1541,0,30,55,1,60,155.0,6000.0,0.0,500,635,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1542,1,24,27,1,60,128.0,4000.0,0.0,400,1224,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1544,40,48,60,1,75,183.0,5000.0,0.0,1200,1308,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1546,6,36,36,1,60,160.0,0.0,0.0,550,700,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1547,5,48,22,1,35,75.0,27000.0,0.0,1300,1495,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1549,10,36,44,1,75,77.0,8000.0,0.0,900,943,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1550,5,30,59,1,81,207.0,20000.0,0.0,700,1460,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1556,19,60,41,1,88,125.0,0.0,0.0,1450,1564,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1559,8,36,33,1,78,175.0,0.0,0.0,1000,1187,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1560,10,48,56,1,86,112.0,0.0,0.0,1000,1000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1561,20,36,43,1,60,80.0,3000.0,0.0,600,675,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1562,0,36,62,1,45,73.0,5000.0,0.0,430,1132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1566,12,48,49,1,45,80.0,4000.0,0.0,800,1228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1567,0,48,49,1,105,280.0,20000.0,0.0,800,1137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1568,9,36,34,1,49,136.0,0.0,0.0,800,1064,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1573,2,60,23,1,45,175.0,7500.0,0.0,1500,1525,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1575,8,48,26,1,35,78.0,0.0,0.0,500,1800,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1576,8,36,48,1,45,75.0,3500.0,0.0,670,857,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1581,8,60,30,1,75,100.0,2000.0,192.0,1400,1460,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1591,8,48,26,1,90,113.0,3000.0,750.0,1200,1450,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1592,5,60,21,1,35,60.0,0.0,0.0,1100,1134,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1594,16,60,30,1,45,135.0,5000.0,0.0,1000,1230,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1597,3,36,36,1,75,,4000.0,0.0,1000,1818,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1601,41,24,59,1,60,177.0,0.0,0.0,500,1633,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1603,1,6,25,1,46,112.0,0.0,0.0,200,600,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1605,2,60,28,1,35,220.0,0.0,0.0,1600,1739,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1607,11,60,41,2,35,100.0,0.0,0.0,1250,1549,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1608,12,12,50,1,75,200.0,17000.0,3000.0,1250,1721,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1611,4,60,26,1,45,152.0,4000.0,1200.0,950,1050,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1613,5,24,42,1,45,113.0,7100.0,0.0,1800,3669,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1616,7,36,24,1,45,95.0,3000.0,0.0,1000,1597,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1617,12,36,31,1,60,160.0,3000.0,1000.0,700,1100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1619,17,48,42,1,90,450.0,8000.0,1800.0,1000,3313,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1622,19,36,43,1,75,70.0,7000.0,0.0,1000,2335,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1624,6,36,24,1,66,213.0,0.0,0.0,1000,1064,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1625,14,48,29,1,52,70.0,0.0,0.0,800,1210,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1628,6,48,30,1,35,,7000.0,0.0,700,1054,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1629,20,60,43,1,60,138.0,20000.0,0.0,1000,1312,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1630,12,60,38,1,96,205.0,3500.0,0.0,1400,1742,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1631,3,48,29,1,59,137.0,0.0,0.0,800,889,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1633,13,60,41,1,45,95.0,0.0,0.0,940,1379,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1634,23,48,60,1,35,80.0,3000.0,0.0,1150,1242,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1635,3,60,54,1,45,134.0,2000.0,0.0,1100,1286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1636,3,36,22,1,35,65.0,0.0,0.0,1000,1629,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1637,2,30,38,1,75,159.0,11000.0,0.0,1280,1289,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1638,30,24,57,1,45,40.0,17000.0,0.0,400,500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1639,10,24,42,1,75,70.0,4600.0,0.0,500,1104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1640,16,60,39,2,60,115.0,3000.0,0.0,800,1373,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1641,2,48,31,1,67,67.0,0.0,0.0,970,1273,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1642,2,36,24,1,60,102.0,0.0,0.0,900,1555,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1644,8,24,35,2,75,180.0,12000.0,0.0,1000,2256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1645,37,36,52,1,60,240.0,0.0,0.0,1510,1625,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1651,5,36,63,1,50,54.0,3000.0,0.0,550,700,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1653,9,48,23,1,35,123.0,7500.0,0.0,800,1111,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1655,7,48,43,2,75,160.0,0.0,0.0,1350,1519,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1658,10,60,40,1,90,301.0,2000.0,0.0,1100,1835,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1660,4,60,33,1,75,128.0,3500.0,100.0,400,1244,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1661,7,12,30,1,35,,3000.0,0.0,600,670,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1664,1,36,19,1,45,98.0,4000.0,0.0,200,1330,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1667,8,48,52,1,60,105.0,3500.0,0.0,1000,1887,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1668,20,36,57,1,102,117.0,0.0,0.0,475,500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1669,2,48,20,1,35,318.0,,0.0,740,1325,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1671,7,60,25,1,60,102.0,3500.0,1500.0,1400,1432,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1673,0,48,37,1,60,107.0,18000.0,1700.0,800,1015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1674,2,30,23,1,35,60.0,0.0,0.0,600,1127,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1677,7,60,24,1,44,93.0,0.0,0.0,1100,1519,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1678,1,60,25,1,35,105.0,0.0,0.0,1100,1222,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1679,4,36,27,1,35,70.0,0.0,0.0,700,975,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1681,25,24,45,1,53,183.0,93000.0,0.0,1900,3088,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1683,28,36,49,1,45,90.0,27000.0,0.0,600,1690,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1685,17,36,43,1,75,200.0,0.0,0.0,1000,2355,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1687,11,60,41,1,60,313.0,7500.0,2000.0,2180,2654,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1688,1,36,31,1,45,197.0,8000.0,300.0,1590,1597,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1689,30,30,61,1,60,320.0,4000.0,0.0,700,1054,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1690,6,60,38,1,35,210.0,0.0,0.0,1200,1823,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1692,30,60,65,1,45,250.0,80000.0,0.0,1700,2290,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1693,1,60,22,1,35,110.0,3500.0,0.0,1300,1517,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1694,26,48,60,1,45,134.0,4200.0,2000.0,700,2684,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1695,25,36,59,1,35,19.0,5500.0,1500.0,425,1175,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1696,7,36,24,1,35,131.0,7500.0,0.0,1350,1406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1699,0,48,26,1,35,101.0,2000.0,0.0,1000,1300,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1701,30,36,59,1,50,52.0,25000.0,0.0,1000,1298,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1703,3,60,27,1,75,122.0,4000.0,0.0,1400,1702,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1704,0,36,20,1,45,150.0,0.0,0.0,450,500,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1706,5,60,31,1,86,109.0,0.0,0.0,830,1700,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1707,25,48,55,1,60,139.0,5000.0,0.0,1000,1300,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1708,8,60,26,1,59,140.0,0.0,0.0,1400,1538,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1709,4,48,21,1,35,88.0,25000.0,0.0,1100,1200,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1710,0,48,23,1,35,60.0,0.0,0.0,1000,1294,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1711,7,60,27,1,35,39.0,0.0,0.0,1000,1678,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1715,1,36,20,1,45,110.0,11500.0,0.0,700,770,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1717,8,24,32,2,75,154.0,0.0,0.0,750,1258,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1719,0,12,39,1,45,178.0,2000.0,0.0,150,550,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1722,20,12,49,1,60,500.0,10000.0,0.0,1000,3081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1723,0,60,25,1,45,,2500.0,0.0,1500,1812,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1724,2,24,26,1,55,200.0,0.0,0.0,600,1097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1727,2,60,37,1,90,137.0,3000.0,1.0,1100,1563,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1728,3,60,19,1,35,218.0,0.0,0.0,1100,1387,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1732,0,36,32,1,90,,17000.0,0.0,700,875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1733,0,60,23,1,60,47.0,3000.0,0.0,820,875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1734,10,60,28,1,78,325.0,18.0,3000.0,2250,2250,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1735,24,36,39,1,90,90.0,12000.0,4000.0,700,1693,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1737,5,36,39,2,100,250.0,0.0,0.0,1400,3959,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1741,17,48,36,1,56,105.0,0.0,0.0,1000,1295,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1743,10,24,45,1,35,77.0,14000.0,0.0,200,300,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1748,17,48,43,1,75,251.0,5500.0,0.0,1100,1664,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1751,37,60,56,1,35,300.0,10000.0,0.0,1300,1750,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1753,10,60,37,2,90,118.0,4500.0,0.0,1200,1296,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1754,2,60,30,2,45,174.0,4000.0,0.0,2000,2250,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1755,23,24,47,1,44,86.0,0.0,0.0,350,975,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1758,1,60,29,1,75,105.0,10000.0,0.0,700,1610,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1759,27,60,56,1,45,122.0,3000.0,0.0,950,1386,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1762,9,36,24,1,45,160.0,4000.0,2000.0,450,1388,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1764,1,12,34,2,90,65.0,3000.0,0.0,425,1245,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1765,15,60,41,1,90,,9000.0,0.0,1500,1923,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1766,2,36,21,1,35,105.0,0.0,0.0,300,495,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1768,10,36,61,1,75,130.0,25000.0,0.0,350,400,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1771,2,48,39,1,35,160.0,0.0,0.0,550,2340,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1774,11,36,46,1,45,120.0,5000.0,0.0,1075,1631,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1775,0,60,31,1,35,200.0,4000.0,0.0,943,1018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1776,5,18,29,1,45,142.0,6000.0,3000.0,450,1678,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1782,20,12,52,1,60,208.0,8500.0,0.0,400,1202,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1791,6,6,50,2,75,100.0,30000.0,0.0,600,1282,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1794,0,60,26,1,45,150.0,3500.0,0.0,1310,1464,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1795,2,48,19,1,35,87.0,0.0,0.0,900,1045,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1801,0,24,21,1,35,,300000.0,0.0,1318,1318,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1802,8,36,26,1,35,,9000.0,2500.0,450,680,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1804,6,24,31,1,35,250.0,8000.0,0.0,1000,2436,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1805,1,18,33,1,69,244.0,0.0,0.0,600,1150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1807,0,48,45,1,75,194.0,3000.0,100.0,1000,1429,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1810,1,48,28,1,75,,0.0,0.0,400,1415,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1811,14,24,50,1,60,92.0,,,1650,2261,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1816,20,18,52,2,75,166.0,50000.0,0.0,800,1017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1817,10,36,26,1,60,100.0,3000.0,1800.0,500,690,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1819,18,60,43,1,75,160.0,0.0,0.0,2000,2240,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1820,0,36,24,1,35,59.0,0.0,0.0,500,1400,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
